pF,logK_cmd,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
6.819639,-14.33,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
6.839679,-14.38,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
6.859719,-14.43,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
6.879759,-14.49,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
6.8998,-14.54,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
6.91984,-14.59,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
6.93988,-14.64,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
6.95992,-14.7,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
6.97996,-14.75,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
7,-14.8,30B,20 - 25 cm,30,B,CC,CT,20,25,8,30,11/17/2017
-3,3.25,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.97996,3.25,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.95992,3.24,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.93988,3.24,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.91984,3.24,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.8998,3.24,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.87976,3.23,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.85972,3.23,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.839679,3.23,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.819639,3.23,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.799599,3.22,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.779559,3.22,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.759519,3.22,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.739479,3.22,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.719439,3.21,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.699399,3.21,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.679359,3.21,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.659319,3.21,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.639279,3.2,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.619238,3.2,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.599198,3.2,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.579158,3.19,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.559118,3.19,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.539078,3.19,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.519038,3.19,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.498998,3.18,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.478958,3.18,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.458918,3.18,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.438878,3.17,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.418838,3.17,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.398798,3.17,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.378757,3.16,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.358717,3.16,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.338677,3.16,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.318637,3.15,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.298597,3.15,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.278557,3.15,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.258517,3.14,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.238477,3.14,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.218437,3.14,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.198397,3.13,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.178357,3.13,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.158317,3.12,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.138277,3.12,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.118237,3.12,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.098197,3.11,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.078156,3.11,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.058116,3.11,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.038076,3.1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-2.018036,3.1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.997996,3.09,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.977956,3.09,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.957916,3.08,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.937876,3.08,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.917836,3.08,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.897796,3.07,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.877756,3.07,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.857715,3.06,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.837675,3.06,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.817635,3.05,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.797595,3.05,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.777555,3.04,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.757515,3.04,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.737475,3.03,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.717435,3.03,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.697395,3.02,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.677355,3.02,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.657315,3.01,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.637275,3.01,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.617234,3,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.597194,3,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.577154,2.99,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.557114,2.99,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.537074,2.98,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.517034,2.98,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.496994,2.97,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.476954,2.97,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.456914,2.96,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.436874,2.95,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.416834,2.95,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.396794,2.94,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.376753,2.94,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.356713,2.93,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.336673,2.92,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.316633,2.92,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.296593,2.91,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.276553,2.9,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.256513,2.9,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.236473,2.89,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.216433,2.88,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.196393,2.87,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.176353,2.87,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.156313,2.86,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.136273,2.85,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.116233,2.85,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.096192,2.84,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.076152,2.83,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.056112,2.82,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.036072,2.81,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-1.016032,2.81,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.995992,2.8,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.9759519,2.79,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.9559118,2.78,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.9358717,2.77,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.9158317,2.76,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.8957916,2.75,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.8757515,2.74,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.8557114,2.73,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.8356714,2.73,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.8156313,2.72,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.7955912,2.71,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.7755511,2.7,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.755511,2.69,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.735471,2.67,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.7154309,2.66,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.6953908,2.65,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.6753507,2.64,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.6553106,2.63,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.6352705,2.62,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.6152304,2.61,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.5951904,2.6,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.5751503,2.58,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.5551102,2.57,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.5350701,2.56,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.5150301,2.55,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.49499,2.53,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.4749499,2.52,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.4549098,2.51,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.4348697,2.49,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.4148297,2.48,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.3947896,2.47,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.3747495,2.45,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.3547094,2.44,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.3346694,2.42,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.3146293,2.41,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.2945892,2.39,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.2745491,2.38,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.254509,2.36,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.2344689,2.34,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.2144289,2.33,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.1943888,2.31,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.1743487,2.29,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.1543086,2.27,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.1342685,2.25,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.1142285,2.24,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.09418838,2.22,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.0741483,2.2,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.05410822,2.18,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.03406814,2.16,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-0.01402806,2.14,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.006012024,2.12,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.0260521,2.1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.04609219,2.07,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.06613226,2.05,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.08617234,2.03,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.1062124,2.01,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.1262525,1.98,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.1462926,1.96,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.1663327,1.94,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.1863727,1.91,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.2064128,1.89,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.2264529,1.86,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.246493,1.84,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.2665331,1.81,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.2865731,1.78,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.3066132,1.76,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.3266533,1.73,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.3466934,1.7,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.3667335,1.67,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.3867736,1.65,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.4068136,1.62,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.4268537,1.59,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.4468938,1.56,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.4669339,1.53,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.4869739,1.5,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.507014,1.46,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.5270541,1.43,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.5470942,1.4,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.5671343,1.37,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.5871744,1.34,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.6072145,1.3,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.6272545,1.27,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.6472946,1.24,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.6673347,1.2,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.6873748,1.17,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.7074148,1.13,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.7274549,1.1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.747495,1.06,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.7675351,1.02,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.7875751,0.99,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.8076152,0.95,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.8276553,0.92,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.8476954,0.88,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.8677354,0.84,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.8877755,0.8,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.9078156,0.77,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.9278557,0.73,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.9478958,0.69,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.9679359,0.65,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
0.987976,0.61,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.008016,0.57,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.028056,0.53,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.048096,0.49,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.068136,0.45,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.088176,0.41,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.108216,0.37,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.128257,0.33,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.148297,0.29,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.168337,0.25,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.188377,0.21,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.208417,0.17,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.228457,0.13,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.248497,0.09,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.268537,0.05,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.288577,0.01,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.308617,-0.03,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.328657,-0.07,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.348697,-0.11,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.368737,-0.15,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.388778,-0.19,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.408818,-0.23,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.428858,-0.28,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.448898,-0.32,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.468938,-0.36,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.488978,-0.4,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.509018,-0.44,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.529058,-0.48,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.549098,-0.52,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.569138,-0.56,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.589178,-0.6,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.609218,-0.64,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.629259,-0.68,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.649299,-0.72,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.669339,-0.76,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.689379,-0.8,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.709419,-0.84,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.729459,-0.88,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.749499,-0.92,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.769539,-0.96,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.789579,-1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.809619,-1.04,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.829659,-1.08,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.849699,-1.12,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.86974,-1.16,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.88978,-1.2,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.90982,-1.24,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.92986,-1.28,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.9499,-1.32,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.96994,-1.36,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
1.98998,-1.39,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.01002,-1.43,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.03006,-1.47,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.0501,-1.51,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.07014,-1.54,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.09018,-1.58,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.11022,-1.62,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.13026,-1.65,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.150301,-1.69,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.170341,-1.73,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.190381,-1.76,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.210421,-1.8,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.230461,-1.83,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.250501,-1.87,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.270541,-1.9,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.290581,-1.94,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.310621,-1.97,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.330661,-2.01,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.350701,-2.04,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.370741,-2.08,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.390782,-2.11,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.410822,-2.15,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.430862,-2.18,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.450902,-2.21,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.470942,-2.25,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.490982,-2.28,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.511022,-2.31,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.531062,-2.35,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.551102,-2.38,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.571142,-2.41,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.591182,-2.45,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.611223,-2.48,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.631263,-2.51,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.651303,-2.54,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.671343,-2.58,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
2.691383,-2.61,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
