pF,VWC,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
6.84,3.22,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
6.86,3.19,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
6.88,3.16,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
6.9,3.13,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
6.92,3.1,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
6.94,3.08,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
6.96,3.05,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
6.98,3.02,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
7,3,30T,0 - 5 cm,30,T,CC,CT,0,5,8,30,11/17/2017
-3,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.98,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.96,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.94,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.92,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.9,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.88,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.86,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.84,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.82,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.8,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.78,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.76,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.739,41.74,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.719,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.699,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.679,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.659,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.639,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.619,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.599,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.579,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.559,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.539,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.519,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.499,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.479,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.459,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.439,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.419,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.399,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.379,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.359,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.339,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.319,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.299,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.279,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.259,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.238,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.218,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.198,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.178,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.158,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.138,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.118,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.098,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.078,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.058,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.038,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-2.018,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.998,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.978,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.958,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.938,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.918,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.898,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.878,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.858,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.838,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.818,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.798,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.778,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.758,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.737,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.717,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.697,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.677,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.657,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.637,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.617,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.597,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.577,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.557,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.537,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.517,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.497,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.477,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.457,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.437,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.417,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.397,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.377,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.357,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.337,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.317,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.297,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.277,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.257,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.236,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.216,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.196,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.176,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.156,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.136,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.116,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.096,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.076,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.056,41.73,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.036,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-1.016,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.996,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.976,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.956,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.936,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.916,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.896,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.876,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.856,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.836,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.816,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.796,41.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.776,41.71,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.756,41.71,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.735,41.71,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.715,41.71,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.695,41.71,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.675,41.71,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.655,41.71,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.635,41.71,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.615,41.7,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.595,41.7,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.575,41.7,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.555,41.7,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.535,41.7,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.515,41.69,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.495,41.69,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.475,41.69,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.455,41.69,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.435,41.68,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.415,41.68,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.395,41.68,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.375,41.68,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.355,41.67,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.335,41.67,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.315,41.67,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.295,41.66,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.275,41.66,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.255,41.65,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.234,41.65,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.214,41.64,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.194,41.64,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.174,41.63,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.154,41.63,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.134,41.62,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.114,41.62,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.094,41.61,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.074,41.6,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.054,41.6,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.034,41.59,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
-0.014,41.58,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.006,41.57,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.026,41.56,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.046,41.55,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.066,41.54,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.086,41.53,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.106,41.52,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.126,41.51,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.146,41.5,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.166,41.49,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.186,41.47,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.206,41.46,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.226,41.45,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.246,41.43,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.267,41.41,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.287,41.4,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.307,41.38,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.327,41.36,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.347,41.34,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.367,41.32,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.387,41.3,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.407,41.27,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.427,41.25,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.447,41.22,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.467,41.2,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.487,41.17,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.507,41.14,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.527,41.11,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.547,41.08,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.567,41.04,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.587,41.01,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.607,40.97,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.627,40.93,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.647,40.89,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.667,40.84,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.687,40.8,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.707,40.75,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.727,40.7,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.747,40.64,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.768,40.59,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.788,40.53,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.808,40.47,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.828,40.4,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.848,40.34,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.868,40.27,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.888,40.19,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.908,40.11,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.928,40.03,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.948,39.95,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.968,39.86,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
0.988,39.76,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.008,39.66,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.028,39.56,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.048,39.45,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.068,39.33,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.088,39.21,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.108,39.09,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.128,38.96,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.148,38.82,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.168,38.67,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.188,38.52,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.208,38.36,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.228,38.2,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.248,38.03,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.269,37.85,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.289,37.66,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.309,37.46,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.329,37.26,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.349,37.05,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.369,36.84,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.389,36.62,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.409,36.39,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.429,36.15,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.449,35.92,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.469,35.67,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.489,35.42,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.509,35.17,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.529,34.92,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.549,34.66,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.569,34.4,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.589,34.14,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.609,33.88,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.629,33.62,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.649,33.36,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.669,33.11,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.689,32.85,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.709,32.59,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.729,32.34,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.749,32.09,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.77,31.84,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.79,31.59,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.81,31.35,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.83,31.11,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.85,30.87,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.87,30.64,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.89,30.4,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.91,30.17,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.93,29.95,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.95,29.72,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.97,29.5,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
1.99,29.28,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.01,29.06,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.03,28.85,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.05,28.64,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.07,28.43,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.09,28.22,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.11,28.01,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.13,27.81,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.15,27.61,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.17,27.41,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.19,27.21,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.21,27.02,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.23,26.82,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.251,26.63,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.271,26.44,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.291,26.25,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.311,26.06,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.331,25.88,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.351,25.69,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.371,25.51,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.391,25.33,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.411,25.15,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.431,24.97,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.451,24.8,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.471,24.62,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.491,24.45,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.511,24.27,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.531,24.1,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.551,23.93,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.571,23.76,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.591,23.59,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.611,23.43,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.631,23.26,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.651,23.1,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.671,22.93,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.691,22.77,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.711,22.61,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.731,22.45,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.752,22.29,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.772,22.14,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.792,21.98,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.812,21.83,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.832,21.67,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.852,21.52,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.872,21.37,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.892,21.22,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
2.912,21.07,31B,20 - 25 cm,31,B,NO,ST,20,25,8,30,11/17/2017
